scenario,cps,cps_name,pid,impacted_pids,linear_length_m,buffer_area_ha,portion_treated,wetland_area_ha,catchment_to_wetland_ratio,failed,cost_usd,treated_TN,removed_TN,treated_TP,removed_TP
5,340,Cover Crop,372,,,,,,,False,715.2585751186156,1048.1040952599355,388.4702862703035,22.436511934180736,4.570556849551811
5,329,Residue Management (No-Till),422,,,,,,,False,321.73738068619195,218.15857823485698,24.09891662315635,6.010002973138,0.9725971294369241
5,329,Residue Management (No-Till),1791,,,,,,,False,368.01537131998407,342.7557554891203,23.06069070710501,3.675218556406277,0.7270408255402484
5,329,Residue Management (No-Till),2184,,,,,,,True,1355.9722449613482,857.8725643911171,10.359744343379058,34.3934416523128,1.8460165567353437
5,329,Residue Management (No-Till),2518,,,,,,,False,875.0869577417908,2033.067725740657,107.54559190260117,50.3816215583584,7.853028552735115
5,340,Cover Crop,1964,,,,,,,False,3494.1494335192106,729.9090377332226,238.77333351159365,75.5603978181404,15.278385337142995
5,329,Residue Management (No-Till),870,,,,,,,True,6955.659912913393,4856.9116462176025,70.50425017007218,150.99774973759054,8.04016459107473
5,329,Residue Management (No-Till),41,,,,,,,False,333.72703081540845,535.1288304259956,45.84592623435428,5.993623261250267,0.966563391123254
5,329,Residue Management (No-Till),1241,,,,,,,False,454.0246675783891,660.0418291535128,50.75408232719504,157.59658812937357,33.795155010254646
5,329,Residue Management (No-Till),99,,,,,,,False,577.381810816949,588.6581936152878,43.363744775043656,155.26835714168416,30.13257416562715
5,340,Cover Crop,2407,,,,,,,False,823.9395782002894,1159.4010628753676,420.830975556276,102.26309586287383,17.331716505875374
5,590,Nutrient Management,1600,,,,,,,False,640.9655105795478,160.06599399264206,55.086351906277415,29.210349614055342,7.887709243538617
5,340,Cover Crop,393,,,,,,,False,2149.033592895402,202.24635805917598,86.82564412260294,31.863942135065635,4.049183448370753
5,590,Nutrient Management,2018,,,,,,,False,1202.9538694022478,1467.0173406386684,554.9424383815837,26.81253602445591,6.601573660698976
5,590,Nutrient Management,2053,,,,,,,False,885.0970272358021,78.09049850744067,29.672672652481083,28.092064090323717,9.793947370681012
