scenario,cps,pid,impacted_pids,efficiency_json,linear_length_m,buffer_area_ha,portion_treated,wetland_area_ha,catchment_to_wetland_ratio,cost_usd,treated_TN,removed_TN,treated_TP,removed_TP
2,590,1500,,"{""TN"":0.4327331574121959,""TP"":0.40943449368829427}",,,,,,461.31924937025093,86.91407137818328,37.610600531030215,3.7069601188494175,1.5177573393838104
2,590,1425,,"{""TN"":0.4856615047067539,""TP"":0.053494182121133084}",,,,,,1034.8635144896475,434.89540564707727,211.21195709661367,300.57533976702683,16.07903196661879
2,340,918,,"{""TN"":0.3904545798577671,""TP"":0.06352143099302122}",,,,,,232.18847635312855,126.9828771587964,49.581045950168296,2.2425073982938915,0.142447278952065
2,329,1909,,"{""TN"":0.09321907510767483,""TP"":0.2665114836554525}",,,,,,318.17522569970225,152.1004113521429,14.178659669743647,43.32536159610221,11.546706398886165
2,590,2633,,"{""TN"":0.49170559270741043,""TP"":0.10590579233480052}",,,,,,810.8865226274644,77.21003128199465,37.96460419447088,19.61002763112044,2.0768155139811415
2,329,1479,,"{""TN"":0.19026543875236684,""TP"":0.1137172459138751}",,,,,,103.48791415047988,258.47730370285205,49.17929759655192,1.0297177240226767,0.11709666364456249
2,590,2248,,"{""TN"":0.0987619201359009,""TP"":0.2871085397263043}",,,,,,1702.490156792368,180.7237643948405,17.848625985822608,27.387098021311992,7.863069720240044
2,329,1495,,"{""TN"":0.42856754131147634,""TP"":0.2854643825248584}",,,,,,603.0528668729829,167.66719541832612,71.85671769902285,1.4412988790568533,0.4114394945437352
2,329,1749,,"{""TN"":0.09352014348033322,""TP"":0.45355663898678805}",,,,,,78.25927216288618,100.99307848880596,9.444887190793688,0.6754217577142319,0.3063420223274157
2,590,2243,,"{""TN"":0.2907341639960247,""TP"":0.2589804572532471}",,,,,,65.60802435583713,109.55760398726794,31.852138404645885,3.643487807958899,0.9435921385018265
2,329,1170,,"{""TN"":0.07456078174483183,""TP"":0.0834386034432632}",,,,,,1510.441115642569,255.7799030973655,19.0711495295569,24.633932832950695,2.0554209528965544
2,329,891,,"{""TN"":0.12545874517996763,""TP"":0.28761186169656616}",,,,,,145.47520923935198,106.81252735159333,13.40056565103187,4.699627339214979,1.3516685683116998
2,329,2120,,"{""TN"":0.05462479408511472,""TP"":0.1948062170980387}",,,,,,449.92625393692356,85.26375148537878,4.65751486781321,15.897187256866598,3.0968709120093285
2,340,2217,,"{""TN"":0.11508620448974474,""TP"":0.1879895728384487}",,,,,,1944.1450451408423,1395.6654912927806,160.62184413020103,258.4623492410651,48.58822662864977
2,329,1446,,"{""TN"":0.4715135665503733,""TP"":0.07651206899738411}",,,,,,290.4234214749916,35.560971223343735,16.767480371513997,19.813520227564247,1.5159734267324614
2,340,1932,,"{""TN"":0.2818772766544409,""TP"":0.41854343250189574}",,,,,,1113.3132430115318,1377.1288194950318,388.1813212416047,275.3198251660893,115.23330466083682
2,329,2508,,"{""TN"":0.16819604890169526,""TP"":0.45227083075448654}",,,,,,182.9570019162903,212.04507795881204,35.66514430172413,8.708827481808346,3.9387486400949636
2,590,1565,,"{""TN"":0.42336870019728745,""TP"":0.4499252786563461}",,,,,,722.4579317007937,753.4980360110849,319.0074841072219,5.2525174175089,2.363240362720003
2,340,1947,,"{""TN"":0.3674716648921102,""TP"":0.3204138391601653}",,,,,,922.0681836429295,171.40586958167057,62.986800267456395,39.37000137440253,12.614693288113298
2,329,2233,,"{""TN"":0.2263136911406262,""TP"":0.48284225212608006}",,,,,,439.8003083539892,757.2713173129421,171.3808670160163,19.152631049414794,9.247699510039327
2,340,1578,,"{""TN"":0.10976445052818187,""TP"":0.05796962631498133}",,,,,,1364.320878701645,491.27439955902133,53.92446452615845,76.40381011676035,4.429100321509388
